"","Nomducampement","Old_person","Adulte","Enfant","MY.REFERENCE","Sexe","Lieu.de.naissance.coded","Est.ce.que.la.personne.à.des.enfants.....La.personne.à.des.enfants....Combien.d.enfants.en.vie","Tranche.d.age","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","median","max"
"349","Mossimbi2",0,0,1,"D412","F","Dongou",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"350","Mossimbi2",0,0,0,"D413","F","Dongou",NA,"Adolescent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"351","Mossimbi2",0,1,0,"D414","F","Dongou",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"352","Mossimbi2",0,1,0,"D415","M","Dongou",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"353","Mossimbi2",0,1,0,"D416","F","Mossimbi",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"354","Mossimbi2",0,0,1,"D417","F","Dongou",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"355","Mossimbi2",0,0,1,"D418","M","Dongou",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"356","Mossimbi2",0,0,0,"D419","F","Dongou",NA,"Adolescent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"357","Bokoko",0,1,0,"D42","M","Manfoueté",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7806.74114937787,2778.5235985109,0,0,0,0,0,0,0,0,0,18356.7321610628,0,0,0,0,9886.47269022319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8846.60691980053,18356.7321610628
"358","Mossimbi1",0,1,0,"D420","F","Dongou",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"359","Mossimbi1",0,0,1,"D421","M","Dongou",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"360","Mossimbi1",0,0,1,"D422","F","Dongou",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"361","Mokombo1",0,0,1,"D423","F","Dongou",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"362","Mokombo1",0,1,0,"D424","F","Mokombo 1",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"363","Mokombo1",0,0,1,"D425","M","Dongou",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"364","Bokoko",0,1,0,"D43","M",NA,1,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7851.51542484214,7806.74114937787,2778.5235985109,5042.45761662909,0,0,0,0,0,0,0,0,18356.7321610628,0,0,181865.085990585,0,9886.47269022319,0,30077.0339964807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8868.99405753267,181865.085990585
"365","Tangassi",0,1,0,"D44","M","Moangouma",2,"Adulte",0,0,12982.2390537895,0,0,0,0,29882.6617793778,0,0,0,0,0,37196.4659246346,0,0,0,5329.30818033312,4594.29179284758,0,0,0,0,0,0,0,0,12275.0503092527,0,0,0,0,0,0,34579.689811197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12982.2390537895,37196.4659246346
"366","Tangassi",0,0,1,"D45","F","Moangouma",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5329.30818033312,0,0,0,0,0,0,0,0,0,12275.0503092527,0,0,0,0,0,0,34579.689811197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12275.0503092527,34579.689811197
"367","Tangassi",0,0,1,"D46","M","Moangouma",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12275.0503092527,0,0,0,0,0,24977.4502000149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18626.2502546338,24977.4502000149
"368","Ngomba",1,1,0,"D47","F","Boucy-boucy",NA,"Personne âgée",0,0,0,0,0,0,0,0,0,0,0,0,37476.3993007232,36584.5535907172,0,4594.29179284758,4736.20439998417,2427.72244205535,0,5042.45761662909,0,0,0,0,0,0,0,13323.2654842816,0,40214.3162790041,186865.294503936,0,0,24161.1429322307,34633.5082142848,0,0,0,0,61183.7612010402,0,0,0,0,0,0,117937.836025651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34633.5082142848,186865.294503936
"369","Ngomba",0,1,0,"D48","M","Boucy-boucy",3,"Adulte",0,19259.408887086,0,9776.43223687791,0,0,0,0,0,0,0,0,37476.3993007232,36584.5535907172,35571.8122448043,4594.29179284758,4736.20439998417,2427.72244205535,0,5042.45761662909,0,0,0,0,0,0,0,13323.2654842816,27392.2792641529,40214.3162790041,0,0,0,24161.1429322307,34633.5082142848,0,0,0,0,0,0,99603.3897777679,0,0,0,0,0,0,0,0,0,0,207234.411161474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25776.7110981918,207234.411161474
"370","Ngomba",0,0,0,"D49","M","Modzaka",NA,"Adolescent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4736.20439998417,2427.72244205535,0,5042.45761662909,0,0,0,0,0,0,0,13323.2654842816,0,40214.3162790041,0,0,0,24161.1429322307,34633.5082142848,0,0,0,0,0,0,99603.3897777679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18742.2042082562,99603.3897777679
"371","Safou",0,0,1,"D5","M","Impfondo",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"372","Ngomba",0,0,0,"D50","F","Impfondo",NA,"Adolescent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4594.29179284758,4736.20439998417,2427.72244205535,0,0,0,0,0,0,0,0,0,13323.2654842816,0,0,0,0,0,0,34633.5082142848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4736.20439998417,34633.5082142848
"373","Ngomba",1,1,0,"D51","M","Moangouma",NA,"Personne âgée",0,0,0,0,0,0,0,0,39506.6281465984,39185.468167783,0,0,37476.3993007232,36584.5535907172,0,4594.29179284758,4736.20439998417,2427.72244205535,0,0,0,0,0,0,0,0,0,0,0,0,186865.294503936,0,0,24161.1429322307,34633.5082142848,0,0,0,107788.289793437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36584.5535907172,186865.294503936
"374","Ngomba",0,1,0,"D52","F","Modzaka",NA,"Adulte",0,0,12885.4450097883,9776.43223687791,0,0,0,0,0,0,0,0,0,0,0,0,4736.20439998417,2427.72244205535,0,5042.45761662909,0,0,0,0,0,0,0,13323.2654842816,27392.2792641529,40214.3162790041,186865.294503936,0,0,0,34633.5082142848,0,0,0,0,0,0,99603.3897777679,0,0,0,0,0,0,0,0,0,0,207234.411161474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20357.7723742173,207234.411161474
"375","Tali",0,1,0,"D53","F","Dongou",NA,"Adulte",0,0,13263.0031172574,9816.23049162883,0,0,0,0,0,0,0,0,0,0,0,0,0,5339.65131924945,0,0,0,0,0,0,0,0,19839.7879285849,12527.6981916953,0,0,188783.058476869,0,0,0,34328.8225721408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13263.0031172574,188783.058476869
"376","Tali",0,0,1,"D54","M","Moangouma",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5339.65131924945,0,0,0,0,0,0,0,0,0,12527.6981916953,0,0,188783.058476869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12527.6981916953,188783.058476869
"377","Tali",0,0,1,"D55","F","Moangouma",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5339.65131924945,0,0,0,0,0,0,0,0,0,12527.6981916953,0,0,188783.058476869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12527.6981916953,188783.058476869
"378","Tali",0,1,0,"D56","M","Moangouma",3,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5339.65131924945,4736.20439998417,0,0,0,0,0,0,0,0,12527.6981916953,0,40565.5944015567,188783.058476869,0,0,0,34328.8225721408,0,0,0,0,0,0,103302.796578113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34328.8225721408,188783.058476869
"379","Tali",0,0,1,"D57","F","Moangouma",NA,"Enfant",0,0,13263.0031172574,9816.23049162883,0,0,0,0,0,0,0,0,0,0,0,0,0,5339.65131924945,4736.20439998417,0,0,0,0,0,0,0,0,12527.6981916953,0,0,188783.058476869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11171.9643416621,188783.058476869
"380","Tali",0,0,0,"D58","F","Moangouma",3,"Adolescent",0,0,13263.0031172574,9816.23049162883,0,0,0,0,0,0,0,0,0,0,0,0,0,5339.65131924945,4736.20439998417,0,0,0,0,0,0,0,0,12527.6981916953,0,0,0,0,0,0,34328.8225721408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11171.9643416621,34328.8225721408
"381","Tali",0,0,1,"D59","M","Moangouma",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5339.65131924945,0,0,0,0,0,0,0,0,0,12527.6981916953,0,0,188783.058476869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12527.6981916953,188783.058476869
"382","Safou",0,0,1,"D6","M","Impfondo",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"383","Tali",0,0,1,"D60","M","Moangouma",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5339.65131924945,0,0,0,0,0,0,0,0,0,12527.6981916953,0,0,188783.058476869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12527.6981916953,188783.058476869
"384","Tali",0,0,0,"D61","F","Moangouma",3,"Adolescent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5339.65131924945,4736.20439998417,0,0,0,0,0,0,0,0,12527.6981916953,0,0,0,0,0,0,0,58111.2770133697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8933.67475547239,58111.2770133697
"385","Tali",0,0,1,"D62","F","Moangouma",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5339.65131924945,0,0,0,0,0,0,0,0,0,12527.6981916953,0,0,188783.058476869,0,0,0,34328.8225721408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23428.260381918,188783.058476869
"386","Tali",0,0,1,"D63","F","Moangouma",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5339.65131924945,0,0,0,0,0,0,0,0,0,12527.6981916953,0,0,188783.058476869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12527.6981916953,188783.058476869
"387","Tali",0,0,1,"D64","M","Moangouma",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5339.65131924945,4736.20439998417,0,0,0,0,0,0,0,0,0,0,0,188783.058476869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5339.65131924945,188783.058476869
"388","Tali",0,1,0,"D65","M","Dongou",NA,"Adulte",0,19432.0019144732,13263.0031172574,9816.23049162883,17060.3942582102,16750.7891627275,20775.3705834077,30165.6045222788,40068.426308866,39825.9730550371,39784.6723596913,39548.6834886867,38395.2062652288,37476.7336968784,36275.5152401433,0,0,5339.65131924945,4736.20439998417,7806.74114937787,7835.86795925641,8155.11653442536,8043.12678635792,0,0,0,19839.7879285849,12527.6981916953,27372.033075194,40565.5944015567,188783.058476869,6621.69337397648,15652.6302884173,24764.6434744305,34328.8225721408,58111.2770133697,0,0,108115.298780255,64266.9980444152,0,103302.796578113,0,135871.431795448,0,134766.479058183,121661.245079351,0,0,177243.173598479,0,0,209598.895271934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32247.2135472098,209598.895271934
"389","Tali",0,0,1,"D66","M","Moangouma",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5339.65131924945,4736.20439998417,0,0,0,0,0,0,0,0,0,0,0,188783.058476869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5339.65131924945,188783.058476869
"390","Tali",0,0,0,"D67","F","Moangouma",4,"Adolescent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5339.65131924945,4736.20439998417,0,0,0,0,0,0,0,0,12527.6981916953,0,0,188783.058476869,0,0,0,34328.8225721408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12527.6981916953,188783.058476869
"391","Tali",1,1,0,"D68","F","Dongou",NA,"Personne âgée",0,19432.0019144732,13263.0031172574,9816.23049162883,17060.3942582102,16750.7891627275,0,30165.6045222788,40068.426308866,39825.9730550371,39784.6723596913,39548.6834886867,0,0,0,0,0,5339.65131924945,4736.20439998417,7806.74114937787,0,0,0,0,0,0,19839.7879285849,12527.6981916953,27372.033075194,40565.5944015567,188783.058476869,6621.69337397648,15652.6302884173,24764.6434744305,34328.8225721408,0,0,0,108115.298780255,64266.9980444152,0,103302.796578113,0,135871.431795448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26068.3382748122,188783.058476869
"392","Tali",0,0,1,"D69","F","Moangouma",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5339.65131924945,0,0,0,0,0,0,0,0,0,0,0,0,188783.058476869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97061.3548980594,188783.058476869
"393","Tangassi",1,1,0,"D7","M","Moangouma",NA,"Personne âgée",0,0,12982.2390537895,9536.19468716609,0,0,0,0,0,0,0,0,0,0,0,0,0,5329.30818033312,0,0,0,0,0,0,0,0,0,12275.0503092527,27109.7541607748,0,0,0,0,0,0,0,0,0,0,63981.0371099872,0,0,0,0,0,134474.529161805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12982.2390537895,134474.529161805
"394","Bokombo6",0,0,1,"D70","M","Ikouangala",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19234.9026806827,0,0,0,0,0,0,64881.5344654317,0,0,0,0,0,0,80693.5044424441,0,0,0,0,0,0,0,153077.051704543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72787.5194539379,153077.051704543
"395","Bokombo6",0,0,1,"D71","M","Ikouangala",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"396","Bokombo6",0,1,0,"D72","F",NA,NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19234.9026806827,0,10505.9049949835,0,0,0,0,64881.5344654317,0,0,0,77622.720628387,0,0,80693.5044424441,0,0,0,0,0,0,0,153077.051704543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71252.1275469094,153077.051704543
"397","Bokombo6",0,0,0,"D73","M","Ikouangala",NA,"Adolescent",0,0,0,0,0,0,0,0,0,0,0,0,0,6352.45743146931,0,0,0,0,0,0,0,35235.0964774234,0,0,0,0,0,19234.9026806827,0,0,0,0,0,0,64881.5344654317,0,0,0,77622.720628387,0,0,80693.5044424441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50058.3154714276,80693.5044424441
"398","Bokombo6",0,1,0,"D74","M","Dongou",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19234.9026806827,0,0,0,0,0,0,64881.5344654317,0,0,0,0,0,0,80693.5044424441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64881.5344654317,80693.5044424441
"399","Bokombo6",0,0,1,"D75","F","Dongou",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"400","Bokombo6",0,1,0,"D76","F",NA,NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,6352.45743146931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64881.5344654317,0,0,0,0,0,0,80693.5044424441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64881.5344654317,80693.5044424441
"401","Bokombo6",0,1,0,"D77","M","Bangui",NA,"Adulte",0,0,0,21320.0650843141,0,0,0,0,9425.83579585972,0,0,0,0,6352.45743146931,5396.98248393366,0,0,0,0,0,0,35235.0964774234,0,0,0,0,12758.0635163911,19234.9026806827,0,10505.9049949835,0,0,0,0,64881.5344654317,0,0,0,77622.720628387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15996.4830985369,77622.720628387
"402","Bokombo6",1,1,0,"D78","F","Bangui",NA,"Personne âgée",0,0,0,21320.0650843141,0,0,0,0,0,0,0,0,0,6352.45743146931,0,0,0,0,0,34970.1632742531,0,35235.0964774234,0,0,0,0,0,19234.9026806827,0,0,0,0,0,0,64881.5344654317,0,0,0,0,0,0,80693.5044424441,0,113085.273049256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35102.6298758382,113085.273049256
"403","Bokombo6",0,0,1,"D79","F","Ikouangala",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"404","Safou",0,1,0,"D8","F","Losso",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29698.4559851022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29698.4559851022,29698.4559851022
"405","Bokombo6",0,0,1,"D80","M","Dongou",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"406","Bokombo6",0,0,1,"D81","M","Dongou",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
