"","Nom.du.campement","Old_person","Adulte","Enfant...Notez.si.la.personne.est.un.enfant.","MY.REFERENCE","Sexe","Lieu.de.naissance.coded","Est.ce.que.la.personne.à.des.enfants.....La.personne.à.des.enfants....Combien.d.enfants.en.vie","Tranche.d.age","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","median","max"
"237","Lokoko6",1,1,"Non","E63","M","Enyelle",4,"Personne âgée",0,0,0,0,0,0,0,2942.11707650757,3038.32913231003,2188.35711025945,0,0,3288.09486269208,5309.27679603882,8944.3376574404,8836.92455518626,8813.2854538521,8564.72173323426,8836.42077275942,9333.8538253437,8634.60040933234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4450.69474488852,0,0,0,0,36455.3364552399,57488.0439046715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8634.60040933234,57488.0439046715
"238","Mossomé",0,1,"Non","E64","M","Enyelle",NA,"Adulte",4346.94636745387,3185.72510238498,3191.52059057197,3041.62338638196,2939.96949275533,2232.45627459416,2230.69256838151,0,0,0,0,3038.32913231003,0,0,6755.6065435673,6670.97466903289,6594.72628187079,6191.45726653662,6393.71269528653,6536.0427737522,5613.02749991611,12331.2572009051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7001.53454423299,0,0,0,0,33560.7270311558,55204.0192265266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250463.993267774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6292.58498091158,250463.993267774
"239","Lokoko2",1,1,"Non","E65","F","Enyelle",NA,"Personne âgée",0,0,0,0,0,0,0,3093.35346390866,3185.72510238498,2359.80837649208,2442.69070154837,0,3502.88029740457,5518.2859045766,9158.23633971454,9051.17844259744,9026.49090692525,8773.88902760722,9043.6911789524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57704.3797569828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,7146.08746609191,57704.3797569828
"240","Lokoko2",0,0,"Oui","E66","M","Lokoko2",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"241","Lokoko2",0,0,"Oui","E67","M","Lokoko2",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"242","Lokoko2",0,1,"Non","E68","F","Enyelle",NA,"Adulte",0,0,0,0,0,0,0,3093.35346390866,3185.72510238498,2359.80837649208,2442.69070154837,0,3502.88029740457,5518.2859045766,9158.23633971454,9051.17844259744,9026.49090692525,8773.88902760722,9043.6911789524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4233.33634140066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41014.9273925501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5518.2859045766,41014.9273925501
"243","Lokoko6",0,0,"Oui","E69","F","Essembo",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8944.3376574404,8836.92455518626,8813.2854538521,8564.72173323426,8836.42077275942,9333.8538253437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4450.69474488852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77815.3122336653,0,0,0,8836.67266397284,77815.3122336653
"244","Likeko",0,0,"Oui","E7","F","Makodi",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16927.0406866605,16918.8674500404,16745.87840851,16093.2466025043,16027.0587579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13602.8003664751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16419.5625055072,16927.0406866605
"245","Lokoko6",0,1,"Non","E70","F","Lokoko6",1,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8944.3376574404,8836.92455518626,8813.2854538521,8564.72173323426,8836.42077275942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4450.69474488852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8824.85311330576,8944.3376574404
"246","Lokoko6",1,1,"Non","E71","F","Enyelle",NA,"Personne âgée",0,0,0,0,0,0,0,0,0,0,0,0,0,5309.27679603882,8944.3376574404,8836.92455518626,8813.2854538521,8564.72173323426,8836.42077275942,9333.8538253437,8634.60040933234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4450.69474488852,0,0,0,0,36455.3364552399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,8824.85311330576,36455.3364552399
"247","Lokoko6",0,0,"Non","E72","M","Essembo",NA,"Adolescent",0,0,0,0,0,0,0,2942.11707650757,0,2188.35711025945,0,0,0,5309.27679603882,8944.3376574404,8836.92455518626,8813.2854538521,8564.72173323426,8836.42077275942,0,8634.60040933234,13673.3819162045,14256.8995803071,11112.7556506255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4450.69474488852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41054.8623338098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8824.85311330576,41054.8623338098
"248","Lokoko1",0,1,"Non","E73","M","Bétou",NA,"Adulte",0,0,0,0,0,2119.35065822335,2116.27059892265,4264.92748973284,0,0,0,0,4747.9830358298,6773.35981556746,10404.8772481664,10296.6898189865,10275.0890789261,10028.8647641748,10299.7301730953,0,0,13746.0410701778,15718.5034083042,12558.5599269666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3019.91995986196,0,0,0,0,0,58938.5189839516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10275.0890789261,58938.5189839516
"249","Lokoko2",0,0,"Oui","E74","F","",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4233.33634140066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4233.33634140066,4233.33634140066
"250","Lokoko1",0,0,"Oui","E75","M","",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"251","Lokoko1",0,1,"Non","E76","F","Enyelle",NA,"Adulte",0,0,0,0,0,2119.35065822335,0,0,0,0,0,0,4747.9830358298,0,10404.8772481664,10296.6898189865,10275.0890789261,10028.8647641748,10299.7301730953,0,0,13746.0410701778,15718.5034083042,12558.5599269666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3019.91995986196,0,0,0,0,0,58938.5189839516,27815.2965443691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10299.7301730953,58938.5189839516
"252","Lokoko1",0,0,"Oui","E77","M","Enyelle",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"253","Lokoko1",0,1,"Non","E78","M","Bétou",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,4747.9830358298,6773.35981556746,10404.8772481664,10296.6898189865,10275.0890789261,10028.8647641748,10299.7301730953,0,0,13746.0410701778,0,0,0,0,0,0,0,0,0,0,0,87373.9188145598,0,0,0,0,0,0,134228.206462348,0,0,3019.91995986196,0,0,0,0,0,58938.5189839516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114745.143966473,0,10299.7301730953,134228.206462348
"254","Lokoko4",0,0,"Oui","E79","M","Lokoko4",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347.54775612813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347.54775612813,4347.54775612813
"255","Likeko",0,1,"Non","E8","F","Enyelle",3,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,14616.3644804998,16927.0406866605,16918.8674500404,16745.87840851,16093.2466025043,16027.0587579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13602.8003664751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16093.2466025043,16927.0406866605
"256","Lokoko4",0,1,"Non","E80","F","Lokoko4",1,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9037.88138465983,8931.44061871379,8905.02884124443,8647.3194405183,8915.2359252641,9385.14234992548,8648.48675565143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347.54775612813,0,0,0,0,0,57588.5026928918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8915.2359252641,57588.5026928918
"257","Lokoko4",0,1,"Non","E81","M","Lokoko4",6,"Adulte",0,0,0,0,0,0,0,2949.24102587956,3041.62338638196,2217.40435029666,2301.92106912933,0,3385.03938270493,5391.86807314013,9037.88138465983,8931.44061871379,8905.02884124443,8647.3194405183,8915.2359252641,0,8648.48675565143,13540.9661181204,14348.3944236845,11217.2410563305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347.54775612813,0,0,0,0,0,57588.5026928918,29044.3763270482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8776.75779844793,57588.5026928918
"258","Lokoko4",0,1,"Non","E82","M","Lokoko4",NA,"Adulte",0,0,0,0,0,0,0,0,3041.62338638196,2217.40435029666,2301.92106912933,0,0,0,9037.88138465983,8931.44061871379,8905.02884124443,8647.3194405183,8915.2359252641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347.54775612813,0,0,0,0,0,57588.5026928918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8776.17414088137,57588.5026928918
"259","Lokoko2",0,1,"Non","E83","F","Lokoko2",NA,"Adulte",0,0,0,0,0,0,0,3093.35346390866,3185.72510238498,2359.80837649208,2442.69070154837,0,0,0,9158.23633971454,9051.17844259744,9026.49090692525,8773.88902760722,9043.6911789524,0,8792.51599785608,13610.515697868,14470.0891233364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4233.33634140066,0,0,0,0,0,57704.3797569828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8909.50345239067,57704.3797569828
"260","Lokoko1",0,1,"Non","E84","F","Enyelle",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,4747.9830358298,6773.35981556746,10404.8772481664,10296.6898189865,10275.0890789261,10028.8647641748,10299.7301730953,0,0,13746.0410701778,15718.5034083042,12558.5599269666,9607.62189023133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58938.5189839516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10298.2099960409,58938.5189839516
"261","Lokoko4",0,0,"Oui","E85","M","Lokoko4",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347.54775612813,0,0,0,0,0,57588.5026928918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30968.02522451,57588.5026928918
"262","Lokoko4",0,0,"Oui","E86","M","Lokoko4",NA,"Enfant",0,0,0,0,0,0,0,2949.24102587956,3041.62338638196,2217.40435029666,2301.92106912933,0,3385.03938270493,0,9037.88138465983,8931.44061871379,8905.02884124443,8647.3194405183,8915.2359252641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347.54775612813,0,0,0,0,0,57588.5026928918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6497.43359832321,57588.5026928918
"263","Lokoko4",0,0,"Oui","E87","M","Lokoko4",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347.54775612813,0,0,0,0,0,57588.5026928918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30968.02522451,57588.5026928918
"264","Lokoko1",0,0,"Oui","E88","M","Essembo2",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"265","Lokoko1",0,0,"Oui","E89","M","Mokinda",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"266","Likeko",0,1,"Non","E9","F","Essembo",1,"Adulte",13746.0410701778,13610.515697868,13659.8002831071,13540.9661181204,13379.0126218465,0,0,0,0,0,0,13673.3819162045,0,0,16927.0406866605,16918.8674500404,16745.87840851,16093.2466025043,16027.0587579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13602.8003664751,0,0,0,0,0,60952.0856720275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13746.0410701778,60952.0856720275
"267","Lokoko1",0,0,"Oui","E90","M","Essembo",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"268","Lokoko4",0,0,"Oui","E91","","Lokoko4",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347.54775612813,0,0,0,0,0,57588.5026928918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30968.02522451,57588.5026928918
"269","Lokoko4",0,1,"Non","E92","F","Lokoko4",6,"Adulte",0,0,0,0,0,0,0,2949.24102587956,3041.62338638196,2217.40435029666,2301.92106912933,0,3385.03938270493,5391.86807314013,9037.88138465983,8931.44061871379,8905.02884124443,8647.3194405183,8915.2359252641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347.54775612813,0,0,0,0,0,57588.5026928918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5391.86807314013,57588.5026928918
"270","Lokoko4",0,0,"Oui","E93","F","Lokoko4",0,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347.54775612813,0,0,0,0,0,57588.5026928918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30968.02522451,57588.5026928918
"271","Lokoko1",0,1,"Non","E94","M","Enyelle",2,"Adulte",0,0,0,0,0,2119.35065822335,2116.27059892265,4264.92748973284,4346.94636745387,3580.1869306067,3675.83575535113,0,4747.9830358298,6773.35981556746,10404.8772481664,10296.6898189865,10275.0890789261,10028.8647641748,10299.7301730953,0,9956.84261502838,13746.0410701778,15718.5034083042,12558.5599269666,9607.62189023133,10055.4605747183,9714.65897068695,9804.53754212043,9865.61964328345,9856.5389154469,9965.16499516064,7267.05290044401,80067.6460979345,87373.9188145598,72659.814561325,59944.2698721518,282759.041049034,0,114738.566813808,0,134228.206462348,44398.7513168635,35454.1153774997,3019.91995986196,12642.1582359906,67946.7982200345,0,0,37427.4903394973,58938.5189839516,27815.2965443691,0,0,0,0,90858.1928830056,54076.4781282896,849647.153430404,0,0,0,0,0,217550.134659344,119542.267566495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10404.8772481664,849647.153430404
"272","Lokoko1",0,0,"Oui","E95","M","",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3019.91995986196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3019.91995986196,3019.91995986196
"273","Lokoko1",1,1,"Non","E96","F","Bangui_CAR",NA,"Personne âgée",0,0,0,0,0,2119.35065822335,2116.27059892265,0,0,0,0,0,0,0,10404.8772481664,10296.6898189865,10275.0890789261,10028.8647641748,10299.7301730953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58938.5189839516,27815.2965443691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10296.6898189865,58938.5189839516
"274","Lokoko1",0,1,"Non","E97","F","Bétou",2,"Adulte",0,0,0,0,0,0,0,4264.92748973284,0,0,0,0,0,0,10404.8772481664,10296.6898189865,10275.0890789261,10028.8647641748,10299.7301730953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3019.91995986196,0,0,0,0,0,58938.5189839516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10285.8894489563,58938.5189839516
"275","Lokoko1",0,1,"Non","E98","F","Bissambi",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3019.91995986196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3019.91995986196,3019.91995986196
"276","Lokoko1",0,1,"Non","E99","F","Essembo",2,"Adulte",0,0,0,0,0,0,0,0,0,3580.1869306067,3675.83575535113,0,0,0,10404.8772481664,10296.6898189865,10275.0890789261,10028.8647641748,10299.7301730953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3019.91995986196,0,0,0,0,0,58938.5189839516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10275.0890789261,58938.5189839516
