,residence_camp,ref,sex,birthplace,age,children_alive,median_dist,max_dist,region,Lieu.de.naissance.de.leur.mère.coded,Lieu.de.naissance.de.leur.père.coded,Lieu.où.leur.mère.habite.coded,Lieu.où.leur.père.habite.coded,spouse_bp,mom_inlaw_bp,dad_inlaw_bp,dad_inlaw_living,mom_inlaw_living,spouse_myref
851,Mongo,MI134,M,Minganga,Adulte,5,24386.90755,76117.73686,Minganga,Minganga,Minganga,Komo,NA,Minganga,Attention,Minganga,Mongo,Mongo,MI135
852,Mongo,MI135,F,Minganga,Enfant,0,NA,#NAME?,Minganga,Attention,Minganga,Mongo,Mongo,NA,NA,NA,NA,NA,0
853,Mongo,MI136,F,Mossombo,Adulte,5,17957.66823,80668.58321,Minganga,Mossombo,Mossombo,Mongo,NA,Mbili,Mossombo,Mbili,NA,Mbili,MI138
854,Mongo,MI137,F,Mossombo,Personne agee,4,18070.28159,80668.58321,Minganga,Pokola,Bangui,NA,NA,NA,NA,NA,NA,NA,0
855,Mongo,MI138,M,Mbili,Adulte,5,24568.87027,99418.75723,Minganga,Mossombo,Mbili,Mbili,NA,Mossombo,Mossombo,Mossombo,NA,Mongo,MI136
856,Mongo,MI139,F,Mbili,Enfant,0,NA,#NAME?,Minganga,Mossombo,Mbili,Mongo,Mongo,NA,NA,NA,NA,NA,0
857,Mongo,MI140,M,Mbili,Enfant,0,NA,#NAME?,Minganga,Mossombo,Mbili,Mongo,Mongo,NA,NA,NA,NA,NA,0
858,Mongo,MI141,M,Mossombo,Enfant,0,NA,#NAME?,Minganga,Mossombo,Mbili,Mongo,Mongo,NA,NA,NA,NA,NA,0
859,Mongo,MI142,M,Mbili,Enfant,0,NA,#NAME?,Minganga,Mossombo,Mbili,Mongo,Mongo,NA,NA,NA,NA,NA,0
860,Mongo,MI143,M,Mossombo,Adulte,0,18794.64731,107290.8118,Minganga,Mossombo,Mossombo,Mongo,NA,NA,NA,NA,NA,NA,0
861,Mossombo,MI144,M,Mossombo,Adulte,2,19519.01303,118722.9691,Minganga,Mossombo,Mossombo,Mossombo,NA,NA,NA,NA,NA,NA,0
862,Ngata,MI182,F,Mbili,,0,NA,#NAME?,Minganga,Mbili,NA,Ngata,NA,NA,NA,NA,NA,NA,0
863,Ngata,MI183,F,Mbili,Personne agee,6,24386.90755,76117.73686,Minganga,Mossombo,Ikelemba,NA,NA,Ikelemba,NA,NA,NA,NA,MI184
864,Ngata,MI184,M,Ikelemba,Adulte,0,NA,#NAME?,Minganga,NA,NA,NA,NA,Mbili,Mossombo,Ikelemba,NA,NA,MI183
865,Ngata,MI185,M,Mbili,Adolescent,1,76117.73686,125215.0675,Minganga,Mossombo,Minganga,Mbila,Mbila,NA,NA,NA,NA,NA,0
866,Ngata,MI194,F,Mbili,Enfant,0,NA,#NAME?,Minganga,Mbili,Ikelemba,Ngata,Ngata,NA,NA,NA,NA,NA,0
867,Makossa1,MI1,F,Minganga,Enfant,0,14649.14626,14649.14626,Minganga,Minganga,Minganga,Makossa1,Makossa1,NA,NA,NA,NA,NA,0
868,Makossa1,MI10,M,Minganga,Adulte,2,10152.0582,100502.4043,Minganga,Bène,Toukoulaka,Minganga,Minganga,Minganga,Mossombo,Attention,Mbili,Mbili,MI13
869,Bylikombo2,MI100,M,Mossombo,Enfant,NA,17314.57507,105367.5546,Minganga,Minganga,Minganga,Bylikombo2,Bylikombo2,NA,NA,NA,NA,NA,0
870,VMA,MI101,F,Mossombo,Enfant,NA,NA,#NAME?,Minganga,Mossombo,Attention,VMA,VMA,NA,NA,NA,NA,NA,0
871,VMA,MI102,M,Mossombo,Enfant,NA,NA,#NAME?,Minganga,Mossombo,Attention,VMA,VMA,NA,NA,NA,NA,NA,0
872,VMA,MI103,F,Mossombo,Enfant,NA,NA,#NAME?,Minganga,Mossombo,Attention,VMA,VMA,NA,NA,NA,NA,NA,0
873,VMA,MI104,M,Mossombo,Enfant,NA,6793.813757,6793.813757,Minganga,Mossombo,Attention,VMA,VMA,NA,NA,NA,NA,NA,0
874,VMA,MI105,F,Mbili,Personne agee,NA,24386.90755,76117.73686,Minganga,Mbili,NA,NA,NA,NA,NA,NA,NA,NA,0
875,VMA,MI106,F,Mossombo,Adulte,NA,7694.909517,107290.8118,Minganga,Mossombo,Mossombo,Komo,Mossombo,Attention,Mbili,Bène,NA,VMA,MI98
876,Bokeya1,MI107,M,Attention,Adolescent,NA,139568.1845,253409.7534,Minganga,Pokola,Minganga,NA,NA,Bène,Mbili,Bène,NA,VMA,MI115
877,Bokeya1,MI108,M,Komo,Enfant,NA,NA,#NAME?,Minganga,Toukoulaka,Attention,Bokeya1,Bokeya1,NA,NA,NA,NA,NA,0
878,Bokeya1,MI109,M,Attention,Adulte,NA,136183.3824,156612.8882,Minganga,NA,Attention,Attention,NA,Minganga,Attention,Attention,Attention,Attention,MI116
879,Makossa3,MI11,F,Mossombo,Personne agee,3,14610.04959,115705.0425,Minganga,Mossombo,Minganga,NA,NA,NA,NA,NA,NA,NA,0
880,Bokeya1,MI110,F,Toukoulaka,Adulte,NA,12405.06438,27991.64378,Minganga,Minganga,Bène,Minganga,NA,Attention,Bène,Attention,Bokeya1,Bokeya1,MI113
881,Bokeya1,MI111,F,Attention,Enfant,NA,139449.1003,156612.8882,Minganga,Toukoulaka,Attention,Bokeya1,Bokeya1,NA,NA,NA,NA,NA,0
882,Bokeya1,MI112,M,Attention,Enfant,NA,137196.3149,156612.8882,Minganga,Toukoulaka,Attention,Bokeya1,Bokeya1,NA,NA,NA,NA,NA,0
883,Bokeya1,MI113,M,Attention,Adulte,NA,136183.3824,156612.8882,Minganga,Bène,Attention,Bokeya1,Bokeya1,Toukoulaka,Minganga,Bène,NA,Minganga,MI110
884,Moundouala1,MI114,M,,Adulte,NA,NA,#NAME?,Minganga,Attention,Attention,Pokola,Attention,Toukoulaka,Toukoulaka,Toukoulaka,Toukoulaka,Attention,MI117
885,Bokeya1,MI115,F,Bène,Adulte,NA,22624.9778,96817.27436,Minganga,Mbili,Bène,VMA,NA,Attention,Pokola,Minganga,NA,NA,MI107
886,Bokeya1,MI116,F,Minganga,Adulte,NA,9940.24187,24750.83299,Minganga,Attention,Attention,Attention,Attention,Attention,NA,Attention,NA,Attention,MI109
887,Moundouala1,MI117,F,Toukoulaka,Adulte,NA,12405.06438,27991.64378,Minganga,Toukoulaka,Toukoulaka,Attention,Toukoulaka,,Attention,Attention,Attention,Pokola,MI114
888,Moundouala1,MI118,M,Attention,Enfant,NA,136259.5458,156612.8882,Minganga,Toukoulaka,Ndoki1,Moundouala1,Moundouala1,NA,NA,NA,NA,NA,0
889,Ndemiko,MI119,M,Minganga,Enfant,NA,9659.071517,24750.83299,Minganga,Toukoulaka,Minganga,Ndemiko,Ndemiko,NA,NA,NA,NA,NA,0
890,Makossa3,MI12,F,Mossombo,Personne agee,5,6947.899232,80668.58321,Minganga,Mossombo,Mossombo,NA,NA,Mossombo,Mossombo,Minganga,NA,NA,MI7
891,Ndemiko,MI120,M,Minganga,Enfant,NA,9739.371922,24750.83299,Minganga,Toukoulaka,Minganga,Ndemiko,Ndemiko,NA,NA,NA,NA,NA,0
892,Ndemiko,MI121,M,,Enfant,NA,NA,#NAME?,Minganga,Toukoulaka,Minganga,Ndemiko,Ndemiko,NA,NA,NA,NA,NA,0
893,Ndemiko,MI122,F,Toukoulaka,Adulte,3,13441.2848,88787.57259,Minganga,NA,Toukoulaka,Attention,NA,Minganga,Minganga,Mbandza,Minganga,Minganga,MI123
894,Ndemiko,MI123,M,Minganga,Adulte,NA,12846.54611,230074.9085,Minganga,Minganga,Mbandza,Minganga,Minganga,Toukoulaka,NA,Toukoulaka,NA,Attention,MI122
895,Ndemiko,MI124,M,Attention,Enfant,NA,139406.9145,156612.8882,Minganga,Attention,Minganga,Ndemiko,Attention,NA,NA,NA,NA,NA,0
896,Ndemiko,MI125,M,Attention,Adulte,NA,136335.7092,156612.8882,Minganga,Bène,Minganga,Ndemiko,Attention,Bène,NA,Mobangui,Mobangui,NA,MI129
897,Ndemiko,MI126,M,Attention,Adolescent,NA,136335.7092,156612.8882,Minganga,Attention,Minganga,Ndemiko,Attention,NA,NA,NA,NA,NA,0
898,Epope,MI127,M,Attention,Adulte,NA,136259.5458,187507.1624,Minganga,Mbandza,Attention,Attention,NA,Minganga,Minganga,Attention,NA,NA,MI133
899,Ndemiko,MI128,F,Attention,Adulte,NA,136335.7092,156612.8882,Minganga,Mossombo,Attention,NA,NA,NA,NA,NA,NA,NA,0
900,Ndemiko,MI129,F,Bène,Adulte,NA,21239.88479,36886.12537,Minganga,NA,Mobangui,NA,Mobangui,Attention,Bène,Minganga,Attention,Ndemiko,MI125
901,Makossa1,MI13,F,Minganga,Adulte,2,12367.84613,24386.90755,Minganga,Mossombo,Attention,Mbili,Mbili,Minganga,Bène,Toukoulaka,Minganga,Minganga,MI10
902,Ndemiko,MI130,F,Attention,Enfant,NA,139449.1003,156612.8882,Minganga,Bène,Attention,Ndemiko,Ndemiko,NA,NA,NA,NA,NA,0
903,Ndemiko,MI131,M,Minganga,Enfant,NA,10152.0582,24750.83299,Minganga,Bène,Attention,Ndemiko,Ndemiko,NA,NA,NA,NA,NA,0
904,Ndemiko,MI132,M,Misseke,Enfant,NA,181685.522,193870.8745,Minganga,Bène,Attention,Ndemiko,Ndemiko,NA,NA,NA,NA,NA,0
905,Epope,MI133,F,Minganga,Adulte,NA,11265.42536,125215.0675,Minganga,Minganga,Attention,NA,NA,Attention,Mbandza,Attention,NA,Attention,MI127
906,Mbaya,MI14,F,Mbili,Enfant,NA,4828.211411,12846.54611,Minganga,Mbili,Mbili,Mbaya,Pokola,NA,NA,NA,NA,NA,0
907,Mbaya,MI15,F,Mbili,Adolescent,NA,12395.77899,76117.73686,Minganga,Mbili,Likelemba,Mbili,Mbili,NA,NA,NA,NA,NA,0
908,VMA,MI16,F,VMA,Enfant,NA,11850.53705,21580.69754,Minganga,Minganga,Minganga,VMA,VMA,NA,NA,NA,NA,NA,0
909,Mbaya,MI17,M,Mossombo,Personne agee,6,11905.52412,157666.0203,Minganga,Ouesso,Mossombo,NA,NA,Mossombo,Mossombo,Bène,NA,NA,MI21
910,Mbaya,MI18,F,Mbili,Adulte,1,9699.22172,24750.83299,Minganga,Mossombo,Mbili,NA,NA,NA,NA,NA,NA,NA,0
911,VMA,MI19,M,Minganga,Adolescent,NA,10141.11182,76117.73686,Minganga,Minganga,Minganga,NA,NA,NA,NA,NA,NA,NA,0
912,Makossa1,MI2,M,Minganga,Enfant,NA,6482.711479,14649.14626,Minganga,Minganga,Minganga,Makossa1,Makossa1,NA,NA,NA,NA,NA,0
913,Mbaya,MI20,F,Mbaya,Adolescent,NA,6369.207902,69643.10043,Minganga,Minganga,Minganga,Mbaya,Mbaya,,Mbaya,Djaka,NA,Kabo,MI203
914,Mbaya,MI21,F,Mossombo,Personne agee,6,17369.90517,115705.0425,Minganga,Mossombo,Bène,NA,NA,Mossombo,Ouesso,Mossombo,NA,NA,MI17
915,Mbaya,MI22,M,Minganga,Adulte,1,9940.24187,76117.73686,Minganga,Minganga,Attention,NA,NA,Mossombo,Mossombo,Mbili,Ngata,NA,MI189
916,Bylikombo2,MI23,M,Minganga,Enfant,NA,6482.711479,14649.14626,Minganga,Minganga,Minganga,Bylikombo2,Bylikombo2,NA,NA,NA,NA,NA,0
917,Bylikombo2,MI24,M,Minganga,Enfant,NA,6482.711479,14649.14626,Minganga,Minganga,Minganga,Bylikombo2,Bylikombo2,NA,NA,NA,NA,NA,0
918,VMA,MI25,M,Minganga,Personne agee,6,9739.371922,100502.4043,Minganga,Minganga,Minganga,NA,NA,Minganga,Minganga,Minganga,NA,Komo,MI26
919,VMA,MI26,F,Minganga,Personne agee,6,12423.71186,76117.73686,Minganga,Minganga,Minganga,Komo,NA,Minganga,Minganga,Minganga,NA,NA,MI25
920,Bylikombo2,MI27,F,Minganga,Adolescent,NA,6482.711479,14649.14626,Minganga,Minganga,Minganga,Bylikombo2,Bylikombo2,NA,NA,NA,NA,NA,0
921,Bylikombo2,MI28,F,Minganga,Personne agee,4,12423.71186,76117.73686,Minganga,Minganga,Mossombo,NA,NA,Minganga,Minganga,Minganga,Bylikombo2,Bylikombo2,MI27
922,Bylikombo2,MI29,M,Minganga,Adulte,3,12635.12898,160890.9746,Minganga,Minganga,Mossombo,Bylikombo2,NA,Minganga,Minganga,Minganga,Bylikombo2,Bylikombo2,MI24
923,Makossa3,MI3,F,,Adolescent,NA,NA,#NAME?,Minganga,Mbili,NA,Makossa3,Mboua,NA,NA,NA,NA,NA,0
924,Avocat,MI30,M,Toukoulaka,Adolescent,0,13510.1758,88787.57259,Minganga,Bène,Minganga,Avocat,Avocat,NA,NA,NA,NA,NA,0
925,Epope,MI31,F,Toukoulaka,Personne agee,5,12336.17339,26187.73181,Minganga,Bène,Toukoulaka,NA,NA,NA,NA,NA,NA,NA,0
926,Avocat,MI32,M,Attention,Adolescent,NA,138371.918,156612.8882,Minganga,Bène,Minganga,Avocat,Avocat,NA,NA,NA,NA,NA,0
927,Avocat,MI34,M,Toukoulaka,Adolescent,0,13510.1758,88787.57259,Minganga,Bène,Minganga,Avocat,Avocat,NA,NA,NA,NA,NA,0
928,Avocat,MI35,M,Attention,Enfant,NA,139406.9145,156612.8882,Minganga,Attention,Attention,Avocat,Avocat,NA,NA,NA,NA,NA,0
929,Avocat,MI36,F,Attention,Enfant,NA,137252.5499,148297.5455,Minganga,Attention,Attention,Avocat,Avocat,NA,NA,NA,NA,NA,0
930,Avocat,MI37,M,Attention,Enfant,NA,138329.7322,156612.8882,Minganga,Attention,Attention,Avocat,Avocat,NA,NA,NA,NA,NA,0
931,Avocat,MI38,F,Attention,Adulte,4,136183.3824,156612.8882,Minganga,Bène,Minganga,Avocat,Avocat,Attention,Toukoulaka,Minganga,NA,Attention,MI39
932,Avocat,MI39,M,Attention,Adulte,4,136183.3824,156612.8882,Minganga,Toukoulaka,Minganga,Attention,NA,Attention,Bène,Minganga,Avocat,Avocat,MI38
933,Makossa3,MI4,M,Mossombo,Enfant,NA,10096.67922,19519.01303,Minganga,Mbili,Mossombo,Makossa3,Mboua,NA,NA,NA,NA,NA,0
934,Avocat,MI40,M,Attention,Enfant,NA,136335.7092,156612.8882,Minganga,Attention,Attention,Avocat,Avocat,NA,NA,NA,NA,NA,0
935,Avocat,MI41,M,Minganga,Personne agee,8,11265.42536,99418.75723,Minganga,Mbanza,Minganga,NA,NA,Bène,Bène,Bène,NA,NA,MI44
936,Avocat,MI42,F,Attention,Adolescent,NA,137371.2106,156612.8882,Minganga,Attention,Aucun,Avocat,Minganga,NA,NA,NA,NA,NA,0
937,Avocat,MI43,F,Attention,Adulte,2,136259.5458,156612.8882,Minganga,Bène,Minganga,Avocat,Avocat,Attention,Bène,Attention,NA,Attention,MI45
938,Avocat,MI44,F,Bène,Personne agee,8,22624.9778,96817.27436,Minganga,Bène,Bène,NA,NA,Minganga,Mbanza,Minganga,NA,NA,MI41
939,Avocat,MI45,M,Attention,Adulte,1,136183.3824,156612.8882,Minganga,Bène,Attention,Attention,NA,Attention,Bène,Minganga,Avocat,Avocat,MI43
940,Avocat,MI46,F,Attention,Enfant,NA,139406.9145,156612.8882,Minganga,Attention,Attention,Avocat,Avocat,NA,NA,NA,NA,NA,0
941,Moundouala2,MI47,M,Attention,Adolescent,NA,136183.3824,156612.8882,Minganga,,Attention,Moundouala2,Moundouala2,Attention,Attention,Minganga,NA,NA,MI48
942,Moundouala2,MI48,F,Attention,Adolescent,NA,136335.7092,156612.8882,Minganga,Attention,Minganga,NA,NA,Attention,,Attention,Moundouala2,Moundouala2,MI47
943,Moundouala2,MI49,F,Attention,Adolescent,NA,137252.5499,148297.5455,Minganga,,Attention,Moundouala2,Moundouala2,NA,NA,NA,NA,NA,0
944,Makossa3,MI5,F,,Enfant,NA,NA,#NAME?,Minganga,Mbili,NA,Makossa3,Mboua,NA,NA,NA,NA,NA,0
945,Moundouala2,MI50,M,Attention,Adulte,5,135553.1981,156612.8882,Minganga,Mbanza,Midjoubou,NA,NA,,NA,Moundongo,NA,NA,MI53
946,Moundouala2,MI51,F,Attention,Enfant,NA,141610.2796,148297.5455,Minganga,,Attention,Moundouala2,Moundouala2,NA,NA,NA,NA,NA,0
947,Moundouala2,MI52,M,Attention,Enfant,NA,137252.5499,148297.5455,Minganga,,Attention,Moundouala2,Moundouala2,NA,NA,NA,NA,NA,0
948,Moundouala2,MI53,F,,Adulte,5,NA,#NAME?,Minganga,NA,Moundongo,NA,NA,Attention,Mbanza,Midjoubou,NA,NA,MI50
949,Moundouala2,MI54,F,Attention,Enfant,NA,137252.5499,148297.5455,Minganga,,Attention,Moundouala2,Moundouala2,NA,NA,NA,NA,NA,0
950,Bokeya2,MI55,M,Attention,Adulte,4,136183.3824,156612.8882,Minganga,Minganga,Attention,Bokeya2,NA,Attention,Attention,Moundongo,Bokeya2,NA,MI62
951,Bokeya2,MI56,M,Attention,Enfant,NA,137077.6542,139645.0829,Minganga,Minganga,Attention,Toukoulaka,NA,NA,NA,NA,NA,NA,0
952,Bokeya2,MI57,F,Minganga,Personne agee,5,9659.071517,14953.41271,Minganga,Minganga,Minganga,NA,NA,NA,NA,NA,NA,NA,0
953,Bokeya2,MI58,M,,Personne agee,NA,NA,#NAME?,Minganga,NA,Moundongo,NA,NA,NA,NA,NA,NA,NA,0
954,Bokeya2,MI59,F,Attention,Enfant,NA,136183.3824,148297.5455,Minganga,Attention,Attention,Bokeya2,Bokeya2,NA,NA,NA,NA,NA,0
955,Makossa3,MI6,F,Mbili,Adulte,3,12423.71186,76117.73686,Minganga,Mbili,Mbili,Mbili,NA,NA,NA,NA,NA,NA,0
956,Bokeya2,MI60,F,Minganga,Enfant,NA,9659.071517,76117.73686,Minganga,Attention,Attention,Bokeya2,Bokeya2,NA,NA,NA,NA,NA,0
957,Bokeya2,MI61,M,Attention,Enfant,NA,136259.5458,156082.9081,Minganga,Attention,Attention,Bokeya2,Bokeya2,NA,NA,NA,NA,NA,0
958,Bokeya2,MI62,F,Attention,Adulte,4,136183.3824,156612.8882,Minganga,Attention,Moundongo,NA,Bokeya2,Attention,Minganga,Attention,NA,Bokeya2,MI55
959,Epope,MI63,M,Attention,Adulte,4,136183.3824,156612.8882,Minganga,Minganga,Attention,Epope,Epope,Attention,Toukoulaka,Attention,Epope,Epope,MI66
960,Epope,MI64,F,Attention,Enfant,NA,137252.5499,148297.5455,Minganga,Toukoulaka,Attention,Epope,Epope,NA,NA,NA,NA,NA,0
961,Epope,MI65,M,Attention,Enfant,NA,137252.5499,156612.8882,Minganga,Toukoulaka,Attention,Epope,Epope,NA,NA,NA,NA,NA,0
962,Epope,MI66,M,Attention,Enfant,NA,137164.9641,139406.9145,Minganga,Toukoulaka,Attention,Epope,Epope,NA,NA,NA,NA,NA,0
963,Epope,MI67,F,Toukoulaka,Adulte,4,13510.1758,90632.80875,Minganga,Toukoulaka,NA,Epope,NA,Attention,Minganga,Attention,Epope,Epope,MI63
964,Makossa2,MI68,F,Minganga,Adulte,NA,11013.45882,76117.73686,Minganga,Mossombo,Mbandza,Mossombo,NA,NA,NA,NA,NA,NA,0
965,Makossa2,MI69,M,Mbili,Enfant,NA,12607.19612,76117.73686,Minganga,Mbili,Mbili,Makossa2,Makossa2,NA,NA,NA,NA,NA,0
966,Makossa3,MI7,M,Mossombo,Personne agee,4,14610.04959,80668.58321,Minganga,Mossombo,Minganga,NA,NA,Mossombo,Mossombo,Mossombo,NA,NA,MI12
967,Makossa2,MI70,M,Mbili,Adulte,NA,9739.371922,76117.73686,Minganga,NA,Toukoulaka,NA,NA,Mbili,Mossombo,Mbili,NA,NA,MI71
968,Makossa2,MI71,F,Mbili,Adulte,NA,9739.371922,76117.73686,Minganga,Mossombo,Mbili,NA,NA,Mbili,NA,Toukoulaka,NA,NA,MI70
969,Makossa2,MI72,F,Mossombo,Enfant,NA,8287.834328,80668.58321,Minganga,Minganga,Mbili,Makossa2,NA,NA,NA,NA,NA,NA,0
970,Makossa2,MI73,M,Mbili,Enfant,NA,45383.44156,76117.73686,Minganga,Minganga,Mbili,Makossa2,NA,NA,NA,NA,NA,NA,0
971,Makossa2,MI74,M,Mbili,Enfant,NA,6482.711479,76117.73686,Minganga,Minganga,Mbili,Makossa2,NA,NA,NA,NA,NA,NA,0
972,Makossa2,MI75,F,Mossombo,Enfant,NA,8287.834328,80668.58321,Minganga,Minganga,Mbili,Makossa2,NA,NA,NA,NA,NA,NA,0
973,Makossa3,MI76,M,Mossombo,Adulte,NA,11905.52412,80668.58321,Minganga,Mossombo,Mossombo,NA,Makossa3,Mbili,Mbili,Mbili,Mbili,Mbili,MI77
974,Makossa3,MI77,F,Mbili,Adulte,NA,12395.77899,76117.73686,Minganga,Mbili,Mbili,Mbili,Mbili,Mossombo,Mossombo,Mossombo,Makossa3,NA,MI76
975,Makossa3,MI78,F,Mossombo,Adulte,NA,17314.57507,107290.8118,Minganga,Mossombo,Mossombo,NA,Mossombo,NA,NA,NA,NA,NA,0
976,Makossa3,MI79,F,Bonile,Enfant,NA,NA,#NAME?,Minganga,Mossombo,Bène,Makossa3,NA,NA,NA,NA,NA,NA,0
977,Makossa3,MI8,F,Mossombo,Adulte,NA,8426.81296,19519.01303,Minganga,Mossombo,Mossombo,Makossa3,Makossa3,Mbili,Mossombo,Minganga,Mbila,Mbila,MI185
978,Makossa3,MI80,M,Minganga,Enfant,NA,NA,#NAME?,Minganga,Mbili,Mossombo,Makossa3,Makossa3,NA,NA,NA,NA,NA,0
979,Makossa3,MI81,M,Mossombo,Adolescent,NA,14610.04959,80668.58321,Minganga,Mossombo,Bène,Makossa3,Mboua,NA,NA,NA,NA,NA,0
980,Makossa3,MI82,M,Mossombo,Enfant,NA,8287.834328,17700.63249,Minganga,Mossombo,Bène,Makossa3,Mboua,NA,NA,NA,NA,NA,0
981,Makossa3,MI83,M,Mossombo,Enfant,NA,NA,#NAME?,Minganga,Mossombo,Bène,Makossa3,NA,NA,NA,NA,NA,NA,0
982,Mbaya,MI84,M,Mbaya,Enfant,NA,6482.711479,6482.711479,Minganga,,Impfondo,Mbaya,Mbaya,NA,NA,NA,NA,NA,0
983,Mbaya,MI85,M,Minganga,Enfant,NA,6482.711479,14649.14626,Minganga,,Impfondo,Mbaya,Mbaya,NA,NA,NA,NA,NA,0
984,Mbaya,MI86,F,,Adulte,NA,NA,#NAME?,Minganga,Mossombo,Mossombo,Mbaya,Mbaya,NA,NA,NA,NA,NA,0
985,Mbaya,MI87,M,Mossombo,Enfant,NA,10096.67922,19519.01303,Minganga,Mossombo,Mossombo,NA,Mbaya,NA,NA,NA,NA,NA,0
986,Mbaya,MI88,M,Minganga,Adulte,NA,10163.00459,160890.9746,Minganga,Toukoulaka,Minganga,Minganga,NA,Minganga,Mossombo,Mossombo,Mbaya,Mbaya,MI92
987,Mbaya,MI89,F,Mossombo,Enfant,NA,10096.67922,19519.01303,Minganga,Mossombo,Mossombo,NA,Mbaya,NA,NA,NA,NA,NA,0
988,Makossa3,MI9,F,Mossombo,Enfant,NA,8287.834328,17700.63249,Minganga,Mossombo,Mbili,Makossa3,Makossa3,NA,NA,NA,NA,NA,0
989,Mbaya,MI90,M,Mossombo,Adulte,NA,17314.57507,80668.58321,Minganga,Mossombo,NA,NA,NA,NA,NA,NA,NA,NA,0
990,Mbaya,MI91,M,Mossombo,Enfant,NA,10096.67922,19519.01303,Minganga,Mossombo,Mossombo,NA,Mbaya,NA,NA,NA,NA,NA,0
991,Mbaya,MI92,F,Minganga,Adulte,NA,9940.24187,100502.4043,Minganga,Mossombo,Mossombo,Mbaya,Mbaya,Minganga,Toukoulaka,Minganga,NA,Minganga,MI88
992,Mbaya,MI93,M,Mossombo,Enfant,NA,17314.57507,80668.58321,Minganga,Minganga,Minganga,Mbaya,Mbaya,NA,NA,NA,NA,NA,0
993,Bylikombo2,MI94,F,Ngandziko,Enfant,NA,NA,#NAME?,Minganga,Minganga,Minganga,Bylikombo2,Bylikombo2,NA,NA,NA,NA,NA,0
994,Bylikombo2,MI95,M,Bylikombo2,Enfant,NA,NA,#NAME?,Minganga,Minganga,Minganga,Bylikombo2,Bylikombo2,NA,NA,NA,NA,NA,0
995,Bylikombo2,MI96,M,Minganga,Adulte,NA,10163.00459,99418.75723,Minganga,Minganga,Minganga,NA,NA,Minganga,Minganga,Minganga,Bylikombo2,Bylikombo2,MI99
996,Bylikombo2,MI97,M,,Enfant,NA,NA,#NAME?,Minganga,Minganga,Minganga,Bylikombo2,Bylikombo2,NA,NA,NA,NA,NA,0
997,VMA,MI98,M,Attention,Adulte,NA,136183.3824,213874.7968,Minganga,Mbili,Bène,VMA,NA,Mossombo,Mossombo,Mossombo,Mossombo,Komo,MI106
998,Bylikombo2,MI99,F,Minganga,Adulte,NA,12635.12898,99418.75723,Minganga,Minganga,Minganga,Bylikombo2,Bylikombo2,Minganga,Minganga,Minganga,NA,NA,MI96
999,Lokoko6,E1,F,Lokoko6,Enfant,NA,881.7028752,57488.0439,Enyelle,Betou,Lokoko6,Lokoko6,NA,NA,NA,NA,NA,NA,0
1000,Likeko,E10,M,Likeko,Enfant,NA,13602.80037,13602.80037,Enyelle,Essembo1,Mabonga,Likeko,Likeko,NA,NA,NA,NA,NA,0
1001,Lokoko1,E100,F,Lokoko1,Enfant,NA,3019.91996,3019.91996,Enyelle,Essembo1,Enyelle,Lokoko1,Lokoko1,NA,NA,NA,NA,NA,0
1002,Lokoko1,E101,F,Lokoko1,Enfant,NA,3019.91996,3019.91996,Enyelle,Essembo1,Enyelle,Lokoko1,Lokoko1,NA,NA,NA,NA,NA,0
1003,Lokoko1,E102,F,Enyelle,Adulte,NA,13092.53373,61935.9122,Enyelle,Bangui_CAR,Bangui_CAR,Lokoko1,NA,NA,NA,NA,NA,NA,0
1004,Sobe,E103,F,Sobe,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Enyelle,Sobe,NA,NA,NA,NA,NA,NA,0
1005,Sobe,E104,M,Enyelle,Adulte,NA,10414.84756,132635.1406,Enyelle,Enyelle,NA,NA,NA,Enyelle,Enyelle,NA,NA,NA,E104
1006,Sobe,E105,F,Enyelle,Adulte,NA,6857.36185,132635.1406,Enyelle,Enyelle,Mimbelli,NA,NA,Enyelle,Enyelle,NA,NA,NA,E104
1007,Sobe,E106,F,Enyelle,Adolescent,NA,7090.345322,40999.4623,Enyelle,Enyelle,Enyelle,Sobe,Sobe,NA,NA,NA,NA,NA,0
1008,Molapa_EN,E107,M,Enyelle,Adulte,NA,7089.40877,7093.19337,Enyelle,Enyelle,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1009,Molapa_EN,E108,F,Enyelle,Adulte,NA,7090.345322,43586.54304,Enyelle,Enyelle,Mimbelli,NA,NA,Bongoye,Bongoye,Enyelle,NA,Coconacoco1,E146
1010,Molapa_EN,E109,F,Enyelle,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1011,Likeko,E11,M,,Adulte,NA,NA,#NAME?,Enyelle,Enyelle,NA,Likeko,NA,,Enyelle,NA,NA,Likeko,E11
1012,Molapa_EN,E110,M,Enyelle,Adolescent,NA,7092.237622,132635.1406,Enyelle,Enyelle,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1013,Molapa_EN,E111,M,Enyelle,Adulte,NA,7093.19337,85789.71202,Enyelle,Enyelle,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1014,Kombo2,E112,M,Enyelle,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Mimbelli,Kombo2,NA,NA,NA,NA,NA,NA,0
